file,line,name,status
scripts/ci/probes/chip-journal-atomicity/rebuy-receipt-fixture.sql,18,fn_assert_cash_chip_purchase_table,Historical Declaration; Live Definition Must Be Verified
scripts/ci/probes/chip-journal-atomicity/rebuy-receipt-fixture.sql,19,trg_entry_purchase_receipt_is_immutable,Historical Declaration; Live Definition Must Be Verified
scripts/ci/probes/chip-journal-atomicity/rebuy-receipt-fixture.sql,31,fn_claim_entry_purchase_receipt,Historical Declaration; Live Definition Must Be Verified
scripts/ci/probes/chip-journal-atomicity/rebuy-receipt-fixture.sql,79,fn_record_entry_purchase_receipt,Historical Declaration; Live Definition Must Be Verified
scripts/ci/probes/chip-journal-atomicity/ticket-fixture.sql,9,fn_club_cashier_can_transact,Historical Declaration; Live Definition Must Be Verified
scripts/ci/probes/chip-journal-atomicity/union-fixture.sql,11,fn_union_week_start,Historical Declaration; Live Definition Must Be Verified
scripts/ci/probes/chip-journal-atomicity/union-fixture.sql,14,fn_union_club_rake_basis,Historical Declaration; Live Definition Must Be Verified
scripts/dev/club-entry-db-harness.sql,91,fn_join_club,Historical Declaration; Live Definition Must Be Verified
scripts/dev/club-entry-db-harness.sql,93,fn_redeem_club_invite_code,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/post-commit-obligations-pg17-bootstrap.sql,35,fn_engine_lease_stale_seconds,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/post-commit-obligations-pg17-bootstrap.sql,129,fn_ca_commit_hand_settlement,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/post-commit-obligations-pg17-bootstrap.sql,177,atomic_distribute_rake,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/post-commit-obligations-pg17-bootstrap.sql,207,promo_apply_playthrough,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/post-commit-obligations-pg17-bootstrap.sql,226,bbj_record_contribution,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/post-commit-obligations-pg17-bootstrap.sql,251,record_insurance_transaction,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/post-commit-obligations-pg17-bootstrap.sql,287,resolve_pending_addon,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/post-commit-obligations-pg17-bootstrap.sql,324,fn_project_hand_side_effects,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,88,fn_entry_purchases_frozen,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,112,fn_tournament_payout_reconcile,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,115,fn_pay_backed_payout_shortfalls,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,118,fn_ca_backpay_guarantee_shortfalls,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,121,fn_tournament_payout_sweep,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,124,fn_backpay_hu_winner_shortfalls,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,166,fn_repair_seat_first_games,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,174,fn_repair_seat_first_games_before_maintenance_gate,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,209,fn_settle_tournament_obligation_before_atomic_batch_gate,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,230,fn_settle_tournament_obligation,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,258,trg_tournament_atomic_place_completion_guard,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,324,fn_tournament_finish_kind,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,332,fn_tournament_finish_readiness,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,340,fn_settle_satellite_cash_entitlement_exact,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,364,trg_guard_atomic_satellite_completion,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,379,fn_guard_tournament_completing_claim,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,394,trg_atomic_final_table_deal_completion_guard,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,411,fn_guard_tournament_completed_certificate,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,428,trg_tournament_pool_finalization_window_guard,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,443,trg_freeze_finalized_tournament_prize_pool,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,485,fn_emit_tournament_manager_wake,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,544,trg_one_live_seat_fixture,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,560,fn_ensure_late_registration_capacity,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,594,claim_tournament_lease,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,600,heartbeat_tournament_leases_v2,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,606,heartbeat_tournament_leases,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,612,release_tournament_leases,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,618,claim_tournament_lease_v2,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,632,heartbeat_tournament_leases_v3,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,638,release_tournament_leases_v2,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,644,claim_table_lease,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,650,heartbeat_table_leases_v2,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,656,heartbeat_table_leases,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,662,release_table_leases,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,668,claim_table_lease_v2,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,682,heartbeat_table_leases_v3,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,688,release_table_leases_v2,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,694,fn_ca_commit_hand_settlement,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,700,fn_ca_commit_hand_settlement,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,706,fn_ca_commit_hand_settlement_exact_before_obligations,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,712,fn_ca_commit_hand_settlement,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,723,fn_ca_process_hand_post_commit_obligations,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,729,fn_begin_tournament_launch_atomic,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,735,fn_complete_tournament_launch_atomic,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,741,fn_begin_tournament_launch_atomic,Historical Declaration; Live Definition Must Be Verified
scripts/dev/fixtures/tournament-manager-fencing-pg17-bootstrap.sql,747,fn_complete_tournament_launch_atomic,Historical Declaration; Live Definition Must Be Verified
scripts/dev/probe-cutover.sql,5,fn_cash_game_ensure,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/001_club_arena_schema.sql,339,get_club_stats,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/001_club_arena_schema.sql,359,transfer_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/001_club_arena_schema.sql,403,update_updated_at,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/003_financial_functions.sql,6,mint_club_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/003_financial_functions.sql,41,agent_wallet_transfer,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/003_financial_functions.sql,73,distribute_promo_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/003_financial_functions.sql,111,system_payout_commission,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/004_rake_waterfall_logic.sql,7,execute_pot_drops,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/005_bbj_triple_bank.sql,187,bbj_record_contribution,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/005_bbj_triple_bank.sql,224,bbj_execute_payout,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/005_bbj_triple_bank.sql,290,bbj_promo_payout,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/006_settlement_cycle.sql,266,get_current_settlement_period,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/006_settlement_cycle.sql,301,close_settlement_period,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/006_settlement_cycle.sql,329,calculate_agent_settlement,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/006_settlement_cycle.sql,382,finalize_settlement_period,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/006_settlement_cycle.sql,424,update_settlement_timestamp,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/007_tournament_expansion.sql,291,update_prize_pool_totals,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/007_tournament_expansion.sql,346,process_tournament_rebuy,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/007_tournament_expansion.sql,383,eliminate_tournament_player,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/007_tournament_expansion.sql,431,balance_tournament_tables,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/008_hydra_horse_fleet.sql,187,get_available_horses,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/008_hydra_horse_fleet.sql,216,seat_horse,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/008_hydra_horse_fleet.sql,259,schedule_horse_leave,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/008_hydra_horse_fleet.sql,284,remove_horse,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/009_horse_fleet_300_full_parity.sql,552,handle_new_user,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/011_hand_events.sql,65,hand_events_block_mutation,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/013_missing_tables.sql,284,claim_daily_bonus,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/013_missing_tables.sql,320,increment_member_count,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/013_missing_tables.sql,330,get_waitlist_position,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/013_missing_tables.sql,344,join_waitlist,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/051_daily_challenges.sql,77,add_player_xp,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260113_agents_and_memberships.sql,191,update_sub_agent_count,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601141001_gto_complete_schema.sql,356,compute_scenario_hash,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601141002_gto_solutions.sql,131,compute_scenario_hash,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260123_message_reactions.sql,67,toggle_message_reaction,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260123_message_reactions.sql,99,get_message_reactions,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,13,wallet_internal_transfer,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,43,wallet_user_transfer,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,75,lock_chips_for_table,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,104,unlock_chips_from_table,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,132,add_to_player_wallet,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,146,credit_agent_commission,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,161,credit_player_rakeback,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,182,get_club_leaderboard,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,215,get_union_leaderboard,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,249,update_player_hand_stats,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,268,get_user_leaderboard_rank,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,302,add_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,312,add_xp,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,338,add_vip_points,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,346,add_to_promo_wallet,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,360,calculate_agent_spread,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,384,get_player_rake_total,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,404,calculate_cascading_commission,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,433,generate_period_commissions,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,461,execute_commission_payout,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,483,deduct_agent_balance,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,499,fn_check_level_advancement,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,526,record_arena_session,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,545,get_arena_lobby_clubs,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,570,get_club_traffic,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,595,get_table_state,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,622,fn_discover_clubs,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,655,increment_union_club_count,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,667,generate_period_settlements,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124000_missing_rpc_functions.sql,697,recalculate_leaderboard_ranks,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124100_player_wallets.sql,77,create_user_wallets,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124120000_club_messaging_permissions.sql,14,fn_can_message_in_club,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124120000_club_messaging_permissions.sql,95,fn_check_club_message_permission,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124130000_cashout_escrow.sql,112,fn_can_agent_remove_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124130000_cashout_escrow.sql,136,fn_request_cashout,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124130000_cashout_escrow.sql,189,fn_cancel_cashout,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124130000_cashout_escrow.sql,233,fn_agent_approve_cashout,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124130000_cashout_escrow.sql,263,fn_complete_cashout,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260124130000_cashout_escrow.sql,304,fn_notify_agent_on_cashout,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242300_vip_subscriptions.sql,100,fn_get_vip_subscription,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242300_vip_subscriptions.sql,127,fn_purchase_vip_card,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242300_vip_subscriptions.sql,190,fn_check_feature_access,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242300_vip_subscriptions.sql,248,fn_purchase_feature,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242300_vip_subscriptions.sql,312,fn_consume_feature_use,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242301_vip_usage_and_settings.sql,33,fn_increment_vip_usage,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242301_vip_usage_and_settings.sql,76,fn_get_table_settings,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242301_vip_usage_and_settings.sql,110,fn_update_table_settings,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242301_vip_usage_and_settings.sql,173,fn_get_player_note,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242301_vip_usage_and_settings.sql,189,fn_save_player_note,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242302_gamification_and_social.sql,181,fn_grant_daily_reward,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242302_gamification_and_social.sql,202,fn_get_conversations,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242302_gamification_and_social.sql,249,fn_get_friends,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242302_gamification_and_social.sql,278,fn_accept_friend_request,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242302_gamification_and_social.sql,298,fn_remove_friend,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242302_gamification_and_social.sql,311,fn_get_leaderboard,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242302_gamification_and_social.sql,356,fn_purchase_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/202601242302_gamification_and_social.sql,383,fn_get_agent_commission_summary,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125200_settlement_agent_rpc.sql,8,get_current_settlement_period,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125200_settlement_agent_rpc.sql,47,get_club_agents,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125200_settlement_agent_rpc.sql,90,get_settlement_periods,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125700_commission_history.sql,36,get_agent_commission_history,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,16,claim_daily_bonus,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,72,add_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,92,increment_member_count,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,103,decrement_member_count,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,114,fn_discover_clubs,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,155,deduct_agent_balance,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,185,distribute_promo_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,220,mint_club_chips,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,268,join_waitlist,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,302,get_waitlist_position,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,336,add_to_player_wallet,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,355,get_table_state,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,394,execute_pot_drops,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,430,process_tournament_rebuy,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,495,balance_tournament_tables,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,520,recalculate_leaderboard_ranks,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,545,fn_save_player_note,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,568,fn_increment_vip_usage,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,583,fn_consume_feature_use,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,616,get_available_horses,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,648,seat_horse,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,674,schedule_horse_leave,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,689,remove_horse,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,713,fn_check_level_advancement,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260125800_missing_rpc_batch.sql,766,record_arena_session,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126000_achievements_system.sql,92,unlock_achievement,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126000_achievements_system.sql,145,update_achievement_progress,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126100_rls_verification.sql,17,is_club_member,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126100_rls_verification.sql,30,is_club_admin,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126100_rls_verification.sql,46,is_union_member,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126100_rls_verification.sql,59,is_union_admin,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126100_rls_verification.sql,75,is_club_agent,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126100_rls_verification.sql,88,can_view_player,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126100_rls_verification.sql,346,add_xp,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126200_auto_init_users.sql,38,handle_new_user,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126300_rakeback_system.sql,35,fn_calculate_rakeback,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126600_templates_and_sng.sql,102,soft_delete_table,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126_5digit_club_codes.sql,11,generate_unique_club_id,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260126_5digit_club_codes.sql,85,set_club_id_on_insert,Historical Declaration; Live Definition Must Be Verified
supabase/migrations/20260211_vip_column_consolidation.sql,32,fn_sync_profile_diamonds,Historical Declaration; Live Definition Must Be Verified
